Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
14275,396,6,1189.3799999999999,2,4,3,243,9,Potential Loyalists
14276,99,7,2102.68,3,4,4,344,11,Loyal Customers
14277,15,9,17197.61,5,5,5,555,15,Champions
14278,410,1,205.83,2,1,1,211,4,Lost
14279,521,2,191.86,1,2,1,121,4,Lost
14280,197,1,134.04,2,1,1,211,4,Lost
14281,408,1,245.15,2,1,1,211,4,Lost
14282,3,25,7250.76,5,5,5,555,15,Champions
14283,463,4,628.4399999999999,1,3,3,133,7,Potential Loyalists
14284,31,3,1299.65,4,3,4,434,11,Loyal Customers
14285,21,8,3284.42,4,4,5,445,13,Champions
14286,24,7,8479.76,4,4,5,445,13,Champions
14287,8,3,176.63,5,3,1,531,9,Potential Loyalists
14288,213,1,426.6,2,1,2,212,5,At Risk
14289,9,6,911.26,5,4,3,543,12,Loyal Customers
14290,11,8,4516.56,5,4,5,545,14,Champions
14291,2,23,7904.1,5,5,5,555,15,Champions
14292,8,16,9226.25,5,5,5,555,15,Champions
14293,3,9,2903.01,5,5,4,554,14,Champions
14294,407,1,375.34,2,1,2,212,5,At Risk
14295,40,5,2362.91,4,4,4,444,12,Loyal Customers
14296,421,2,456.40000000000003,1,2,2,122,5,At Risk
14297,18,4,1305.33,5,3,4,534,12,Loyal Customers
14298,8,82,91194.49,5,5,5,555,15,Champions
14299,8,27,14070.25,5,5,5,555,15,Champions
14300,19,1,43.2,5,1,1,511,7,Potential Loyalists
14301,117,4,1992.18,3,3,4,334,10,Loyal Customers
14302,431,3,742.9000000000001,1,3,3,133,7,Potential Loyalists
14303,407,2,277.94,2,2,1,221,5,At Risk
14304,223,3,1725.01,2,3,4,234,9,Potential Loyalists
14305,71,3,1858.96,3,3,4,334,10,Loyal Customers
14306,51,6,3151.4,4,4,5,445,13,Champions
14307,89,10,4287.92,3,5,5,355,13,Champions
14308,549,2,1147.02,1,2,3,123,6,At Risk
14309,8,11,3780.81,5,5,5,555,15,Champions
14310,433,1,492.1,1,1,2,112,4,Lost
14311,243,2,516.45,2,2,2,222,6,At Risk
14312,47,11,3090.29,4,5,5,455,14,Champions
14314,107,2,229.8,3,2,1,321,6,At Risk
14315,45,8,3197.82,4,4,5,445,13,Champions
14316,422,5,1370.34,1,4,4,144,9,Potential Loyalists
14317,65,1,508.58000000000004,3,1,2,312,6,At Risk
14318,460,1,158.02,1,1,1,111,3,Lost
14319,424,1,494.85,1,1,2,112,4,Lost
14320,207,5,1346.75,2,4,4,244,10,Loyal Customers
14321,11,7,2218.06,5,4,4,544,13,Champions
14322,429,4,474.1,1,3,2,132,6,At Risk
14323,115,2,605.0600000000001,3,2,2,322,7,Potential Loyalists
14324,410,2,701.61,2,2,3,223,7,Potential Loyalists
14325,570,1,245.48000000000002,1,1,1,111,3,Lost
14326,242,3,940.98,2,3,3,233,8,Potential Loyalists
14327,163,6,1894.93,3,4,4,344,11,Loyal Customers
14328,438,1,445.05,1,1,2,112,4,Lost
14329,17,15,9887.62,5,5,5,555,15,Champions
14330,624,1,200.63,1,1,1,111,3,Lost
14331,124,2,462.65999999999997,3,2,2,322,7,Potential Loyalists
14332,23,5,1917.41,4,4,4,444,12,Loyal Customers
14333,68,1,415.2,3,1,2,312,6,At Risk
14334,17,12,4318.48,5,5,5,555,15,Champions
14335,16,2,454.86,5,2,2,522,9,Potential Loyalists
14336,17,4,1614.91,5,3,4,534,12,Loyal Customers
14338,161,3,928.1,3,3,3,333,9,Potential Loyalists
14339,243,2,620.27,2,2,3,223,7,Potential Loyalists
14340,219,1,134.7,2,1,1,211,4,Lost
14341,45,18,4452.02,4,5,5,455,14,Champions
14342,21,6,918.44,4,4,3,443,11,Loyal Customers
14343,421,4,1079.66,1,3,3,133,7,Potential Loyalists
14344,127,20,2993.05,3,5,5,355,13,Champions
14345,39,1,108.97999999999999,4,1,1,411,6,At Risk
14346,121,5,2315.75,3,4,4,344,11,Loyal Customers
14347,737,1,82.6,1,1,1,111,3,Lost
14348,260,1,409.57,2,1,2,212,5,At Risk
14349,10,1,133.5,5,1,1,511,7,Potential Loyalists
14350,274,3,972.03,2,3,3,233,8,Potential Loyalists
14351,165,1,51.0,3,1,1,311,5,At Risk
14352,157,4,1078.96,3,3,3,333,9,Potential Loyalists
14353,215,3,376.5,2,3,2,232,7,Potential Loyalists
14354,6,2,163.62,5,2,1,521,8,Potential Loyalists
14355,366,3,840.0500000000001,2,3,3,233,8,Potential Loyalists
14356,80,2,701.23,3,2,3,323,8,Potential Loyalists
14357,43,1,225.12,4,1,1,411,6,At Risk
14358,389,2,400.06,2,2,2,222,6,At Risk
14359,19,3,912.18,5,3,3,533,11,Loyal Customers
14360,32,4,2118.03,4,3,4,434,11,Loyal Customers
14361,579,1,214.70999999999998,1,1,1,111,3,Lost
14362,22,1,151.5,4,1,1,411,6,At Risk
14363,402,2,227.47000000000003,2,2,1,221,5,At Risk
14364,109,8,3717.35,3,4,5,345,12,Loyal Customers
14365,395,2,634.68,2,2,3,223,7,Potential Loyalists
14366,525,1,136.0,1,1,1,111,3,Lost
14367,8,16,9227.82,5,5,5,555,15,Champions
14368,320,1,155.0,2,1,1,211,4,Lost
14369,642,2,469.13,1,2,2,122,5,At Risk
14370,451,6,1175.78,1,4,3,143,8,Potential Loyalists
14371,295,1,100.5,2,1,1,211,4,Lost
14372,443,2,860.08,1,2,3,123,6,At Risk
14373,358,1,76.55,2,1,1,211,4,Lost
14374,541,1,108.0,1,1,1,111,3,Lost
14375,185,3,1106.82,3,3,3,333,9,Potential Loyalists
14376,683,1,215.46,1,1,1,111,3,Lost
14377,191,2,617.05,2,2,3,223,7,Potential Loyalists
14378,622,1,131.25,1,1,1,111,3,Lost
14379,44,4,1265.16,4,3,4,434,11,Loyal Customers
14380,682,1,48.96,1,1,1,111,3,Lost
14381,52,2,625.9399999999999,4,2,3,423,9,Potential Loyalists
14382,26,2,1193.6299999999999,4,2,3,423,9,Potential Loyalists
14383,38,3,1247.69,4,3,4,434,11,Loyal Customers
14384,501,1,58.5,1,1,1,111,3,Lost
14385,9,3,202.11,5,3,1,531,9,Potential Loyalists
14386,297,1,142.4,2,1,1,211,4,Lost
14387,33,3,1727.6,4,3,4,434,11,Loyal Customers
14388,10,16,6388.2,5,5,5,555,15,Champions
14389,65,5,1898.01,3,4,4,344,11,Loyal Customers
14390,10,13,6150.03,5,5,5,555,15,Champions
14391,577,1,135.6,1,1,1,111,3,Lost
14392,432,1,266.4,1,1,1,111,3,Lost
14393,218,1,67.95,2,1,1,211,4,Lost
14394,565,1,93.8,1,1,1,111,3,Lost
14395,2,20,7801.93,5,5,5,555,15,Champions
14396,65,7,1969.38,3,4,4,344,11,Loyal Customers
14397,3,19,2612.96,5,5,4,554,14,Champions
14398,401,2,707.79,2,2,3,223,7,Potential Loyalists
14399,394,8,2108.21,2,4,4,244,10,Loyal Customers
14400,149,3,1732.47,3,3,4,334,10,Loyal Customers
14401,4,22,6795.9,5,5,5,555,15,Champions
14402,652,1,285.6,1,1,2,112,4,Lost
14403,130,6,1880.51,3,4,4,344,11,Loyal Customers
14404,34,13,2724.13,4,5,4,454,13,Champions
14405,387,1,195.0,2,1,1,211,4,Lost
14406,119,1,156.75,3,1,1,311,5,At Risk
14407,107,6,2157.73,3,4,4,344,11,Loyal Customers
14408,11,11,4102.27,5,5,5,555,15,Champions
14409,71,9,3427.29,3,5,5,355,13,Champions
14410,92,11,2631.9,3,5,4,354,12,Loyal Customers
14411,311,1,1063.0,2,1,3,213,6,At Risk
14412,43,3,1426.19,4,3,4,434,11,Loyal Customers
14413,362,4,764.52,2,3,3,233,8,Potential Loyalists
14414,92,8,2399.33,3,4,4,344,11,Loyal Customers
14415,1,23,11980.09,5,5,5,555,15,Champions
14416,22,2,490.22,4,2,2,422,8,Potential Loyalists
14417,388,1,524.65,2,1,2,212,5,At Risk
14418,4,3,1937.25,5,3,4,534,12,Loyal Customers
14419,11,7,1254.64,5,4,4,544,13,Champions
14420,99,4,1639.17,3,3,4,334,10,Loyal Customers
14421,57,6,2469.37,4,4,4,444,12,Loyal Customers
14422,1,19,10271.52,5,5,5,555,15,Champions
14423,218,3,916.6099999999999,2,3,3,233,8,Potential Loyalists
14424,18,1,322.08,5,1,2,512,8,Potential Loyalists
14425,435,3,661.39,1,3,3,133,7,Potential Loyalists
14426,24,17,11727.94,4,5,5,455,14,Champions
14427,50,4,1263.52,4,3,4,434,11,Loyal Customers
14428,7,5,1224.06,5,4,4,544,13,Champions
14429,404,1,516.28,2,1,2,212,5,At Risk
14430,512,3,1220.9,1,3,3,133,7,Potential Loyalists
14431,303,4,2614.2,2,3,4,234,9,Potential Loyalists
14432,10,6,2248.5,5,4,4,544,13,Champions
14433,466,1,280.7,1,1,1,111,3,Lost
14434,22,6,1372.8,4,4,4,444,12,Loyal Customers
14435,502,1,90.42,1,1,1,111,3,Lost
14436,99,2,271.70000000000005,3,2,1,321,6,At Risk
14437,366,5,873.34,2,4,3,243,9,Potential Loyalists
14438,306,1,131.9,2,1,1,211,4,Lost
14439,320,5,9443.04,2,4,5,245,11,Loyal Customers
14440,8,13,5982.03,5,5,5,555,15,Champions
14441,1,11,4611.6900000000005,5,5,5,555,15,Champions
14442,205,7,5367.0199999999995,2,4,5,245,11,Loyal Customers
14443,54,5,2082.97,4,4,4,444,12,Loyal Customers
14444,456,1,120.44,1,1,1,111,3,Lost
14445,456,1,221.65,1,1,1,111,3,Lost
14446,1,5,1200.28,5,4,3,543,12,Loyal Customers
14447,19,6,1711.73,5,4,4,544,13,Champions
14448,9,2,375.35,5,2,2,522,9,Potential Loyalists
14449,19,8,2230.96,5,4,4,544,13,Champions
14450,181,7,1128.44,3,4,3,343,10,Loyal Customers
14451,60,12,3258.68,3,5,5,355,13,Champions
14452,11,4,658.95,5,3,3,533,11,Loyal Customers
14453,190,1,119.93,2,1,1,211,4,Lost
14454,376,5,977.3,2,4,3,243,9,Potential Loyalists
14455,432,4,617.72,1,3,3,133,7,Potential Loyalists
14456,5,9,3017.28,5,5,5,555,15,Champions
14457,311,1,113.64,2,1,1,211,4,Lost
14458,381,1,228.07,2,1,1,211,4,Lost
14459,155,2,5375.741,3,2,5,325,10,Loyal Customers
14460,110,9,1093.5,3,5,3,353,11,Loyal Customers
14461,148,13,6676.91,3,5,5,355,13,Champions
14462,66,12,2242.81,3,5,4,354,12,Loyal Customers
14463,98,4,786.5699999999999,3,3,3,333,9,Potential Loyalists
14464,568,2,111.0,1,2,1,121,4,Lost
14465,247,11,3925.85,2,5,5,255,12,Loyal Customers
14466,29,13,4267.15,4,5,5,455,14,Champions
14467,18,12,2203.2400000000002,5,5,4,554,14,Champions
14468,734,1,204.24,1,1,1,111,3,Lost
14469,416,4,2093.46,1,3,4,134,8,Potential Loyalists
14470,12,3,712.04,5,3,3,533,11,Loyal Customers
14471,591,2,400.95,1,2,2,122,5,At Risk
14472,104,9,2118.72,3,5,4,354,12,Loyal Customers
14473,74,2,234.34000000000003,3,2,1,321,6,At Risk
14474,46,2,1258.8899999999999,4,2,4,424,10,Loyal Customers
14475,72,4,1151.15,3,3,3,333,9,Potential Loyalists
14476,257,1,193.0,2,1,1,211,4,Lost
14477,20,7,1969.6,4,4,4,444,12,Loyal Customers
14478,382,4,1276.66,2,3,4,234,9,Potential Loyalists
14479,254,4,1124.71,2,3,3,233,8,Potential Loyalists
14480,11,4,1299.52,5,3,4,534,12,Loyal Customers
14481,165,5,2284.69,3,4,4,344,11,Loyal Customers
14482,18,12,4306.72,5,5,5,555,15,Champions
14483,282,2,257.1,2,2,1,221,5,At Risk
14484,50,4,1070.98,4,3,3,433,10,Loyal Customers
14485,39,1,162.8,4,1,1,411,6,At Risk
14486,512,2,175.5,1,2,1,121,4,Lost
14487,27,7,1266.27,4,4,4,444,12,Loyal Customers
14488,68,1,1064.28,3,1,3,313,7,Potential Loyalists
14489,207,4,1574.93,2,3,4,234,9,Potential Loyalists
14490,406,2,1273.47,2,2,4,224,8,Potential Loyalists
14491,175,2,340.93,3,2,2,322,7,Potential Loyalists
14492,430,7,1921.91,1,4,4,144,9,Potential Loyalists
14493,7,10,5087.86,5,5,5,555,15,Champions
14494,26,3,401.46,4,3,2,432,9,Potential Loyalists
14495,51,3,174.8,4,3,1,431,8,Potential Loyalists
14496,312,7,2363.89,2,4,4,244,10,Loyal Customers
14497,309,2,697.0600000000001,2,2,3,223,7,Potential Loyalists
14498,43,10,3900.83,4,5,5,455,14,Champions
14499,26,7,2101.79,4,4,4,444,12,Loyal Customers
14500,88,3,356.85,3,3,2,332,8,Potential Loyalists
14501,184,2,251.21,3,2,1,321,6,At Risk
14502,20,11,2429.83,4,5,4,454,13,Champions
14503,3,6,3543.26,5,4,5,545,14,Champions
14504,47,4,673.26,4,3,3,433,10,Loyal Customers
14505,17,19,11879.08,5,5,5,555,15,Champions
14506,17,7,2960.25,5,4,5,545,14,Champions
14507,24,11,3216.7400000000002,4,5,5,455,14,Champions
14508,22,5,822.92,4,4,3,443,11,Loyal Customers
14509,534,1,110.95,1,1,1,111,3,Lost
14510,376,3,979.85,2,3,3,233,8,Potential Loyalists
14511,11,5,1314.81,5,4,4,544,13,Champions
14512,188,7,1215.97,3,4,3,343,10,Loyal Customers
14513,101,6,788.01,3,4,3,343,10,Loyal Customers
14514,61,9,4380.04,3,5,5,355,13,Champions
14515,18,12,3724.06,5,5,5,555,15,Champions
14516,516,1,151.17,1,1,1,111,3,Lost
14517,33,2,330.45,4,2,2,422,8,Potential Loyalists
14518,64,1,174.37,3,1,1,311,5,At Risk
14519,684,2,203.14,1,2,1,121,4,Lost
14520,2,2,270.6,5,2,1,521,8,Potential Loyalists
14521,491,1,199.45000000000002,1,1,1,111,3,Lost
14522,24,8,1748.42,4,4,4,444,12,Loyal Customers
14523,108,1,241.09,3,1,1,311,5,At Risk
14524,32,13,2909.86,4,5,4,454,13,Champions
14525,20,17,8026.54,4,5,5,455,14,Champions
14526,389,1,258.65,2,1,1,211,4,Lost
14527,3,122,27246.88,5,5,5,555,15,Champions
14528,37,1,364.21999999999997,4,1,2,412,7,Potential Loyalists
14529,60,3,578.61,3,3,2,332,8,Potential Loyalists
14530,26,16,6088.87,4,5,5,455,14,Champions
14531,480,1,376.34,1,1,2,112,4,Lost
14532,236,11,3845.78,2,5,5,255,12,Loyal Customers
14533,25,11,3466.37,4,5,5,455,14,Champions
14534,3,26,6187.66,5,5,5,555,15,Champions
14535,60,9,5973.2300000000005,3,5,5,355,13,Champions
14536,260,1,170.95,2,1,1,211,4,Lost
14537,58,2,641.4,4,2,3,423,9,Potential Loyalists
14538,65,5,1370.8400000000001,3,4,4,344,11,Loyal Customers
14539,16,2,537.48,5,2,2,522,9,Potential Loyalists
14540,10,11,3709.64,5,5,5,555,15,Champions
14541,59,14,2491.38,4,5,4,454,13,Champions
14542,186,1,103.25,3,1,1,311,5,At Risk
14543,29,39,14587.87,4,5,5,455,14,Champions
14544,24,3,2938.53,4,3,5,435,12,Loyal Customers
14545,674,1,349.25,1,1,2,112,4,Lost
14546,5,11,5184.84,5,5,5,555,15,Champions
14547,4,8,3974.75,5,4,5,545,14,Champions
14548,151,9,2541.29,3,5,4,354,12,Loyal Customers
14549,311,4,913.6,2,3,3,233,8,Potential Loyalists
14550,11,4,1345.06,5,3,4,534,12,Loyal Customers
14551,18,7,878.09,5,4,3,543,12,Loyal Customers
14552,152,3,507.93,3,3,2,332,8,Potential Loyalists
14553,19,9,1818.6,5,5,4,554,14,Champions
14554,10,4,2279.4900000000002,5,3,4,534,12,Loyal Customers
14555,57,6,2304.03,4,4,4,444,12,Loyal Customers
14556,596,3,815.69,1,3,3,133,7,Potential Loyalists
14557,85,1,788.38,3,1,3,313,7,Potential Loyalists
14558,654,3,655.5,1,3,3,133,7,Potential Loyalists
14559,390,1,75.6,2,1,1,211,4,Lost
14560,7,44,6114.03,5,5,5,555,15,Champions
14561,76,3,1080.76,3,3,3,333,9,Potential Loyalists
14562,4,26,6638.150000000001,5,5,5,555,15,Champions
14563,510,2,640.54,1,2,3,123,6,At Risk
14564,435,2,2605.62,1,2,4,124,7,Potential Loyalists
14565,96,5,3859.2200000000003,3,4,5,345,12,Loyal Customers
14566,111,4,4092.0,3,3,5,335,11,Loyal Customers
14567,57,2,1530.3600000000001,4,2,4,424,10,Loyal Customers
14568,435,1,919.7,1,1,3,113,5,At Risk
14569,1,4,597.3299999999999,5,3,2,532,10,Loyal Customers
14570,281,3,613.75,2,3,3,233,8,Potential Loyalists
14571,425,1,160.0,1,1,1,111,3,Lost
14572,3,11,5526.88,5,5,5,555,15,Champions
14573,180,13,2163.12,3,5,4,354,12,Loyal Customers
14574,733,1,143.70000000000002,1,1,1,111,3,Lost
14575,488,1,420.22,1,1,2,112,4,Lost
14576,372,1,35.400000000000006,2,1,1,211,4,Lost
14577,13,7,1364.15,5,4,4,544,13,Champions
14578,3,1,168.63,5,1,1,511,7,Potential Loyalists
14579,432,1,105.56,1,1,1,111,3,Lost
14580,518,1,14.850000000000001,1,1,1,111,3,Lost
14581,17,2,409.65,5,2,2,522,9,Potential Loyalists
14582,41,1,114.11,4,1,1,411,6,At Risk
14583,6,8,1660.29,5,4,4,544,13,Champions
14584,169,8,1738.16,3,4,4,344,11,Loyal Customers
14585,50,5,1143.27,4,4,3,443,11,Loyal Customers
14586,277,1,237.36,2,1,1,211,4,Lost
14587,19,9,1580.29,5,5,4,554,14,Champions
14588,578,1,135.39,1,1,1,111,3,Lost
14589,372,1,39.75,2,1,1,211,4,Lost
14590,425,20,2993.37,1,5,5,155,11,Loyal Customers
14591,15,4,1320.21,5,3,4,534,12,Loyal Customers
14592,35,3,557.94,4,3,2,432,9,Potential Loyalists
14593,22,12,3665.5299999999997,4,5,5,455,14,Champions
14594,7,2,363.33,5,2,2,522,9,Potential Loyalists
14595,20,8,2164.45,4,4,4,444,12,Loyal Customers
14596,627,1,222.22000000000003,1,1,1,111,3,Lost
14597,11,6,2184.63,5,4,4,544,13,Champions
14598,44,2,384.04,4,2,2,422,8,Potential Loyalists
14599,390,2,457.89,2,2,2,222,6,At Risk
14600,306,2,865.1700000000001,2,2,3,223,7,Potential Loyalists
14601,11,1,213.96,5,1,1,511,7,Potential Loyalists
14602,656,1,205.35999999999999,1,1,1,111,3,Lost
14603,275,1,660.0,2,1,3,213,6,At Risk
14604,633,1,143.85999999999999,1,1,1,111,3,Lost
14605,374,4,921.5600000000001,2,3,3,233,8,Potential Loyalists
14606,1,192,29951.37,5,5,5,555,15,Champions
14607,16,22,23763.13,5,5,5,555,15,Champions
14608,4,11,3352.94,5,5,5,555,15,Champions
14609,72,10,1486.2,3,5,4,354,12,Loyal Customers
14610,396,2,24.35,2,2,1,221,5,At Risk
14611,444,2,604.3299999999999,1,2,2,122,5,At Risk
14612,415,1,877.7,1,1,3,113,5,At Risk
14613,680,1,76.32000000000001,1,1,1,111,3,Lost
14614,386,1,295.13,2,1,2,212,5,At Risk
14615,394,5,951.76,2,4,3,243,9,Potential Loyalists
14616,243,5,527.78,2,4,2,242,8,Potential Loyalists
14617,403,2,190.47000000000003,2,2,1,221,5,At Risk
14618,9,7,1342.32,5,4,4,544,13,Champions
14619,246,2,1291.24,2,2,4,224,8,Potential Loyalists
14620,206,2,412.78000000000003,2,2,2,222,6,At Risk
14621,1,9,3000.57,5,5,5,555,15,Champions
14622,185,1,320.58000000000004,3,1,2,312,6,At Risk
14623,32,10,2016.98,4,5,4,454,13,Champions
14624,57,6,814.07,4,4,3,443,11,Loyal Customers
14625,196,11,4497.88,2,5,5,255,12,Loyal Customers
14626,24,11,5410.92,4,5,5,455,14,Champions
14627,379,1,462.75,2,1,2,212,5,At Risk
14628,91,5,1998.0,3,4,4,344,11,Loyal Customers
14629,4,2,955.26,5,2,3,523,10,Loyal Customers
14630,484,1,338.65,1,1,2,112,4,Lost
14631,51,6,2025.69,4,4,4,444,12,Loyal Customers
14632,263,1,114.56,2,1,1,211,4,Lost
14633,266,1,344.90000000000003,2,1,2,212,5,At Risk
14634,438,4,2124.46,1,3,4,134,8,Potential Loyalists
14635,454,1,215.22,1,1,1,111,3,Lost
14636,36,2,609.85,4,2,3,423,9,Potential Loyalists
14637,677,1,106.67999999999999,1,1,1,111,3,Lost
14638,51,1,443.6,4,1,2,412,7,Potential Loyalists
14639,52,9,4978.96,4,5,5,455,14,Champions
14640,24,10,3649.36,4,5,5,455,14,Champions
14641,22,1,110.46,4,1,1,411,6,At Risk
14642,59,1,96.12,4,1,1,411,6,At Risk
14643,170,5,1679.89,3,4,4,344,11,Loyal Customers
14644,68,7,2247.72,3,4,4,344,11,Loyal Customers
14645,157,3,876.89,3,3,3,333,9,Potential Loyalists
14646,2,151,528602.52,5,5,5,555,15,Champions
14647,201,2,506.04,2,2,2,222,6,At Risk
14648,416,15,4466.65,1,5,5,155,11,Loyal Customers
14649,5,9,3651.19,5,5,5,555,15,Champions
14650,589,1,62.5,1,1,1,111,3,Lost
14651,67,9,2025.52,3,5,4,354,12,Loyal Customers
14652,77,1,114.18,3,1,1,311,5,At Risk
14653,1,12,3593.06,5,5,5,555,15,Champions
14654,738,1,246.86,1,1,1,111,3,Lost
14655,8,7,3878.51,5,4,5,545,14,Champions
14656,169,5,790.0,3,4,3,343,10,Loyal Customers
14657,18,6,1450.19,5,4,4,544,13,Champions
14658,5,2,247.15,5,2,1,521,8,Potential Loyalists
14659,9,9,2529.93,5,5,4,554,14,Champions
14660,87,2,285.74,3,2,2,322,7,Potential Loyalists
14661,27,1,107.95,4,1,1,411,6,At Risk
14662,29,7,1376.43,4,4,4,444,12,Loyal Customers
14663,430,2,490.6,1,2,2,122,5,At Risk
14664,20,2,636.24,4,2,3,423,9,Potential Loyalists
14665,61,7,2749.65,3,4,4,344,11,Loyal Customers
14666,24,1,195.25,4,1,1,411,6,At Risk
14667,11,54,20395.34,5,5,5,555,15,Champions
14668,445,1,111.63,1,1,1,111,3,Lost
14669,242,7,3216.78,2,4,5,245,11,Loyal Customers
14670,280,3,583.33,2,3,2,232,7,Potential Loyalists
14671,549,2,1127.45,1,2,3,123,6,At Risk
14672,235,4,1113.14,2,3,3,233,8,Potential Loyalists
14673,3,7,3037.32,5,4,5,545,14,Champions
14674,509,1,173.66,1,1,1,111,3,Lost
14675,16,2,1015.58,5,2,3,523,10,Loyal Customers
14676,31,12,8356.79,4,5,5,455,14,Champions
14677,593,1,184.91,1,1,1,111,3,Lost
14678,579,1,403.39,1,1,2,112,4,Lost
14679,382,3,1289.44,2,3,4,234,9,Potential Loyalists
14680,25,58,55688.5,4,5,5,455,14,Champions
14681,71,6,875.1500000000001,3,4,3,343,10,Loyal Customers
14682,188,6,1514.81,3,4,4,344,11,Loyal Customers
14683,588,1,146.56,1,1,1,111,3,Lost
14684,26,6,1430.03,4,4,4,444,12,Loyal Customers
14685,576,8,4536.64,1,4,5,145,10,Loyal Customers
14686,414,5,852.53,1,4,3,143,8,Potential Loyalists
14687,107,3,1402.06,3,3,4,334,10,Loyal Customers
14688,8,28,7190.42,5,5,5,555,15,Champions
14689,209,1,112.8,2,1,1,211,4,Lost
14690,44,4,777.68,4,3,3,433,10,Loyal Customers
14691,31,5,2114.33,4,4,4,444,12,Loyal Customers
14692,137,12,1715.1399999999999,3,5,4,354,12,Loyal Customers
14693,265,7,1165.36,2,4,3,243,9,Potential Loyalists
14694,617,1,244.31,1,1,1,111,3,Lost
14695,519,3,1534.22,1,3,4,134,8,Potential Loyalists
14696,4,8,2473.28,5,4,4,544,13,Champions
14697,218,2,188.60999999999999,2,2,1,221,5,At Risk
14698,2,5,1217.27,5,4,3,543,12,Loyal Customers
14699,214,4,702.6,2,3,3,233,8,Potential Loyalists
14700,32,5,3076.06,4,4,5,445,13,Champions
14701,11,15,4487.11,5,5,5,555,15,Champions
14702,1,29,6368.78,5,5,5,555,15,Champions
14703,15,1,318.17,5,1,2,512,8,Potential Loyalists
14704,11,11,1752.92,5,5,4,554,14,Champions
14705,199,1,179.0,2,1,1,211,4,Lost
14706,619,1,367.54,1,1,2,112,4,Lost
14707,436,2,139.2,1,2,1,121,4,Lost
14708,3,5,1793.22,5,4,4,544,13,Champions
14709,15,25,8886.33,5,5,5,555,15,Champions
14710,14,13,1899.79,5,5,4,554,14,Champions
14711,10,11,2839.62,5,5,4,554,14,Champions
14712,29,4,1328.0700000000002,4,3,4,434,11,Loyal Customers
14713,9,21,5115.76,5,5,5,555,15,Champions
14714,24,4,906.24,4,3,3,433,10,Loyal Customers
14715,25,8,1825.45,4,4,4,444,12,Loyal Customers
14716,43,3,543.28,4,3,2,432,9,Potential Loyalists
14717,733,1,81.3,1,1,1,111,3,Lost
14718,410,1,226.42,2,1,1,211,4,Lost
14719,2,5,1581.84,5,4,4,544,13,Champions
14720,6,3,663.81,5,3,3,533,11,Loyal Customers
14721,379,1,109.07,2,1,1,211,4,Lost
14722,147,3,489.52,3,3,2,332,8,Potential Loyalists
14723,10,11,1803.06,5,5,4,554,14,Champions
14724,590,1,341.9,1,1,2,112,4,Lost
14725,25,4,1252.74,4,3,4,434,11,Loyal Customers
14726,655,1,116.5,1,1,1,111,3,Lost
14727,274,3,463.72999999999996,2,3,2,232,7,Potential Loyalists
14728,413,1,190.58,1,1,1,111,3,Lost
14729,374,3,586.24,2,3,2,232,7,Potential Loyalists
14730,1,8,1897.57,5,4,4,544,13,Champions
14731,47,3,380.02,4,3,2,432,9,Potential Loyalists
14732,8,19,5517.07,5,5,5,555,15,Champions
14733,16,15,14335.15,5,5,5,555,15,Champions
14734,426,4,1056.42,1,3,3,133,7,Potential Loyalists
14735,4,56,12240.16,5,5,5,555,15,Champions
14736,485,2,374.05,1,2,2,122,5,At Risk
14737,4,4,3554.17,5,3,5,535,13,Champions
14738,43,9,1821.9,4,5,4,454,13,Champions
14739,4,25,11573.62,5,5,5,555,15,Champions
14740,197,11,4161.06,2,5,5,255,12,Loyal Customers
14741,12,7,1713.09,5,4,4,544,13,Champions
14742,435,1,579.85,1,1,2,112,4,Lost
14743,593,1,50.48,1,1,1,111,3,Lost
14744,16,14,3660.08,5,5,5,555,15,Champions
14745,113,12,2551.41,3,5,4,354,12,Loyal Customers
14746,406,4,593.5,2,3,2,232,7,Potential Loyalists
14747,249,1,328.2,2,1,2,212,5,At Risk
14748,29,10,2681.9,4,5,4,454,13,Champions
14749,480,1,310.15,1,1,2,112,4,Lost
14750,736,1,112.03,1,1,1,111,3,Lost
14751,684,2,126.45,1,2,1,121,4,Lost
14752,44,1,389.64,4,1,2,412,7,Potential Loyalists
14753,87,2,869.51,3,2,3,323,8,Potential Loyalists
14754,45,6,1547.93,4,4,4,444,12,Loyal Customers
14755,10,25,9972.550000000001,5,5,5,555,15,Champions
14756,15,3,2653.76,5,3,4,534,12,Loyal Customers
14757,75,1,420.5,3,1,2,312,6,At Risk
14758,145,7,2864.97,3,4,4,344,11,Loyal Customers
14759,5,3,1625.97,5,3,4,534,12,Loyal Customers
14760,297,1,89.2,2,1,1,211,4,Lost
14761,59,3,447.92,4,3,2,432,9,Potential Loyalists
14762,264,2,417.57,2,2,2,222,6,At Risk
14764,47,1,278.3,4,1,1,411,6,At Risk
14765,29,3,254.11,4,3,1,431,8,Potential Loyalists
14766,8,11,6375.7300000000005,5,5,5,555,15,Champions
14767,474,1,382.81,1,1,2,112,4,Lost
14768,17,2,192.60000000000002,5,2,1,521,8,Potential Loyalists
14769,3,17,15514.11,5,5,5,555,15,Champions
14770,232,8,3637.64,2,4,5,245,11,Loyal Customers
14771,621,2,594.62,1,2,2,122,5,At Risk
14772,112,1,139.26,3,1,1,311,5,At Risk
14773,593,1,140.55,1,1,1,111,3,Lost
14774,529,1,241.45,1,1,1,111,3,Lost
